Date,Open,High,Low,Close,Adj Close,Volume
2022-05-18,115.0,115.4000015258789,111.55549621582031,111.89949798583984,111.89949798583984,35126000
2022-05-19,111.43150329589844,113.01000213623047,110.0,110.38400268554688,110.38400268554688,34144000
2022-05-20,111.95099639892578,112.18350219726562,105.79650115966797,108.90799713134766,108.90799713134766,48962000
2022-05-23,109.5875015258789,112.14749908447266,108.74099731445312,111.48799896240234,111.48799896240234,37184000
2022-05-24,105.77200317382812,106.45850372314453,101.8844985961914,105.97000122070312,105.97000122070312,76780000
2022-05-25,104.9854965209961,106.5,103.85649871826172,105.80500030517578,105.80500030517578,40258000
2022-05-26,105.677001953125,108.64949798583984,105.2249984741211,107.7925033569336,107.7925033569336,37948000
2022-05-27,109.48300170898438,112.31800079345703,109.13849639892578,112.31649780273438,112.31649780273438,37914000
2022-05-31,112.74649810791016,115.73500061035156,112.07849884033203,113.76200103759766,113.76200103759766,50012000
2022-06-01,114.8550033569336,117.10150146484375,113.25,113.89199829101562,113.89199829101562,36606000
2022-06-02,114.0,117.89949798583984,112.94650268554688,117.62249755859375,117.62249755859375,37992000
2022-06-03,116.0625,116.32150268554688,113.51850128173828,114.54100036621094,114.54100036621094,26136000
2022-06-06,116.70449829101562,119.34700012207031,116.16400146484375,116.82050323486328,116.82050323486328,33542000
2022-06-07,115.48049926757812,117.69100189208984,115.052001953125,117.14949798583984,117.14949798583984,31590000
2022-06-08,116.7614974975586,118.57050323486328,116.5999984741211,117.19400024414062,117.19400024414062,26108000
2022-06-09,116.32749938964844,118.29900360107422,114.7760009765625,114.83550262451172,114.83550262451172,25798000
2022-06-10,112.44499969482422,113.27899932861328,110.36599731445312,111.1614990234375,111.1614990234375,41452000
2022-06-13,106.7864990234375,108.79149627685547,106.11900329589844,106.39250183105469,106.39250183105469,47252000
2022-06-14,106.53500366210938,107.92449951171875,105.80000305175781,106.71549987792969,106.71549987792969,33706000
2022-06-15,108.54499816894531,111.42350006103516,107.66950225830078,109.7645034790039,109.7645034790039,39698000
2022-06-16,107.22100067138672,108.64849853515625,105.13800048828125,106.03350067138672,106.03350067138672,51684000
2022-06-17,106.03350067138672,108.69950103759766,105.0459976196289,107.14350128173828,107.14350128173828,51376000
2022-06-21,108.92949676513672,112.489501953125,108.5999984741211,111.54399871826172,111.54399871826172,47416000
2022-06-22,110.55650329589844,113.34649658203125,110.38249969482422,111.48750305175781,111.48750305175781,30774000
2022-06-23,112.23149871826172,112.74250030517578,110.50050354003906,112.24199676513672,112.24199676513672,28362000
2022-06-24,112.99500274658203,118.0790023803711,112.95249938964844,117.9749984741211,117.9749984741211,41164000
2022-06-27,118.27300262451172,118.57949829101562,115.17949676513672,115.83350372314453,115.83350372314453,36420000
2022-06-28,115.80249786376953,117.30950164794922,111.8479995727539,112.00749969482422,112.00749969482422,35792000
2022-06-29,111.552001953125,113.1604995727539,110.87249755859375,111.70149993896484,111.70149993896484,24716000
2022-06-30,110.0,110.88800048828125,106.75,108.96299743652344,108.96299743652344,43170000
2022-07-01,107.93299865722656,109.25,106.73049926757812,108.73750305175781,108.73750305175781,35476000
2022-07-05,107.10050201416016,113.37699890136719,105.73149871826172,113.26300048828125,113.26300048828125,39342000
2022-07-06,113.302001953125,115.5895004272461,111.47599792480469,114.5719985961914,114.5719985961914,37432000
2022-07-07,115.08000183105469,119.18949890136719,114.83350372314453,118.78299713134766,118.78299713134766,40936000
2022-07-08,117.25,119.68499755859375,116.90149688720703,119.35350036621094,119.35350036621094,38238000
2022-07-11,117.99800109863281,117.99800109863281,115.33049774169922,115.67649841308594,115.67649841308594,31196000
2022-07-12,116.21499633789062,116.9739990234375,113.69000244140625,114.02050018310547,114.02050018310547,29960000
2022-07-13,111.70099639892578,114.19599914550781,111.20149993896484,111.35350036621094,111.35350036621094,43722000
2022-07-14,110.21050262451172,111.09300231933594,108.37300109863281,110.36750030517578,110.36750030517578,37004000
2022-07-15,112.00050354003906,113.1405029296875,110.9000015258789,111.77749633789062,111.77749633789062,46770000
2022-07-18,112.63999938964844,113.68000030517578,108.37000274658203,109.02999877929688,109.02999877929688,43164600
2022-07-19,110.8499984741211,114.0199966430664,109.55999755859375,113.80999755859375,113.80999755859375,36530900
2022-07-20,113.16999816894531,115.4000015258789,112.4800033569336,113.9000015258789,113.9000015258789,35600400
2022-07-21,114.27999877929688,114.55000305175781,111.11000061035156,114.33999633789062,114.33999633789062,32676200
2022-07-22,111.0,112.33999633789062,106.5,107.9000015258789,107.9000015258789,48901200
2022-07-25,108.41000366210938,109.87000274658203,106.30000305175781,107.51000213623047,107.51000213623047,34690900
2022-07-26,106.5999984741211,107.19999694824219,104.06999969482422,105.0199966430664,105.0199966430664,47991000
2022-07-27,109.26000213623047,113.91000366210938,108.01000213623047,113.05999755859375,113.05999755859375,59858500
2022-07-28,112.37000274658203,114.33999633789062,111.45999908447266,114.22000122070312,114.22000122070312,32816600
2022-07-29,113.08000183105469,116.70999908447266,113.05999755859375,116.31999969482422,116.31999969482422,37223400
2022-08-01,115.30000305175781,116.72000122070312,114.33999633789062,114.86000061035156,114.86000061035156,26034300
2022-08-02,114.0,116.3499984741211,113.72000122070312,115.12999725341797,115.12999725341797,20236000
2022-08-03,115.70999908447266,118.62000274658203,115.4800033569336,118.08000183105469,118.08000183105469,28499000
2022-08-04,117.4800033569336,118.77999877929688,116.88999938964844,118.19000244140625,118.19000244140625,21602900
2022-08-05,116.2300033569336,118.11000061035156,116.0,117.47000122070312,117.47000122070312,19148600
2022-08-08,118.38999938964844,120.1500015258789,116.87999725341797,117.30000305175781,117.30000305175781,19138300
